School ID,Metro Code,Apple Mac Code,PC Code,Poverty Level Code,Avg Household Income ,Title 1 Code,Software budget per head,Training Budget Per head,Lunch Program Eligible Students,Affluence Indicator
934875,NULL,G,H,B,N,A,G,E,110,3
935049,R,D,F,D,H,C,H,E,189,3
935055,R,K,F,D,A,D,F,C,171,2
935190,U,G,A,B,P,B,H,E,162,4
935205,U,G,A,B,P,B,H,E,227,4
935310,U,I,H,C,M,C,G,E,240,4
935391,S,D,H,C,I,B,G,E,213,1
935412,T,K,F,C,E,C,E,C,582,2
935640,S,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
935952,S,F,H,B,N,B,G,E,215,2
936273,T,B,G,D,F,C,G,D,223,2
936399,T,K,E,D,C,D,E,C,360,2
936717,T,K,F,C,E,B,E,C,246,1
937458,S,NULL,NULL,NULL,M,NULL,NULL,NULL,0,3
938361,S,E,E,C,J,B,G,C,239,3
938724,R,B,F,B,M,A,E,B,83,2
938823,U,H,H,D,B,D,F,B,199,2
938853,R,K,E,C,L,B,F,B,104,1
939105,NULL,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
939255,R,K,E,C,F,C,Z,Z,244,1
939522,T,K,G,C,J,B,F,B,220,2
939723,R,K,G,B,L,B,E,B,140,2
939738,NULL,K,D,C,L,B,B,A,152,2
939741,R,K,E,B,J,A,E,B,247,1
939849,R,B,F,B,L,B,E,B,174,1
940032,T,E,E,D,E,D,E,B,267,2
940416,S,E,E,B,I,B,H,G,277,3
940761,T,G,D,C,J,B,H,C,322,1
941178,R,E,C,B,J,B,E,B,28,3
941211,R,D,C,B,J,B,Z,Z,108,2
941292,R,E,D,B,L,A,F,B,74,4
942036,S,H,H,C,H,B,F,B,240,1
942837,T,F,F,B,I,B,E,B,240,3
942867,T,A,E,B,K,B,E,B,90,3
943233,R,E,B,D,H,D,E,B,75,5
943641,R,E,D,B,M,A,D,A,111,3
943848,R,E,C,C,F,C,E,B,184,3
944079,R,F,E,B,J,A,E,B,143,1
944412,R,K,F,C,I,B,E,B,234,1
944448,R,A,E,C,J,A,E,B,171,2
944511,S,E,E,B,J,A,G,C,146,1
944607,T,H,G,C,I,C,H,C,335,2
944619,T,H,G,C,I,C,H,C,326,2
944631,R,E,F,B,H,B,H,C,69,1
944787,R,A,D,B,I,B,E,B,32,3
944835,S,A,H,A,O,A,E,B,43,3
944850,R,D,A,C,M,A,E,B,51,4
944892,R,K,E,B,J,B,E,B,81,1
945078,R,K,F,B,M,B,E,B,21,2
945153,R,K,E,B,J,A,E,B,79,1
945246,R,C,F,B,J,B,E,B,76,3
945261,R,D,B,B,L,B,E,B,17,4
945294,R,C,F,B,J,B,E,B,52,3
945336,R,A,E,B,H,B,E,B,141,2
945432,R,K,D,C,I,C,E,B,39,5
945564,R,B,F,C,F,D,E,B,102,4
945615,R,D,F,B,J,B,E,B,39,2
945627,R,B,B,B,J,B,E,B,66,3
945708,R,E,K,A,M,A,Z,Z,29,4
945783,R,E,D,B,M,B,E,E,16,5
946113,R,E,B,B,N,D,Z,Z,45,5
946176,R,E,E,B,O,B,F,B,86,4
946374,R,D,C,C,O,C,E,B,61,4
946392,R,K,D,C,E,D,F,B,76,5
946680,R,E,E,B,N,B,E,C,53,5
946740,T,D,C,C,G,B,E,C,65,4
946755,R,C,E,C,J,C,E,C,21,5
946869,R,C,E,B,K,B,D,C,20,5
946914,R,B,E,B,J,B,E,C,82,4
946992,R,B,E,B,G,B,E,C,42,4
947097,R,A,B,B,Z,A,E,D,18,3
947160,R,E,F,D,D,D,E,C,154,4
947232,T,B,F,B,M,B,E,C,215,5
947331,R,C,A,B,O,B,F,D,34,5
947625,R,A,F,C,E,D,A,A,134,4
948204,S,NULL,NULL,NULL,L,NULL,NULL,NULL,0,3
948351,U,J,J,D,E,D,F,B,236,2
948618,R,K,F,B,K,B,F,B,107,2
948789,R,A,E,B,L,A,F,B,90,2
948816,T,D,E,B,M,A,E,B,148,2
949008,R,F,A,C,H,B,F,B,52,1
949095,NULL,K,E,B,L,B,G,C,87,4
949161,R,E,G,B,M,B,Z,Z,134,3
949440,T,G,C,B,N,A,H,C,242,3
949440,T,G,C,B,N,A,H,C,262,3
949527,R,K,F,A,O,A,G,D,34,3
949551,R,K,E,B,J,B,E,B,112,2
949638,T,B,F,C,K,B,E,B,123,4
950163,R,K,F,C,H,C,Z,Z,166,2
950235,S,NULL,NULL,NULL,Q,NULL,NULL,NULL,0,5
951090,NULL,NULL,NULL,NULL,M,NULL,NULL,NULL,0,3
952485,R,C,D,C,K,B,E,B,52,5
952713,S,F,H,C,J,B,G,E,800,4
953310,R,A,F,D,C,C,D,B,202,1
954720,U,I,J,D,E,D,G,E,448,4
954840,R,K,E,C,E,D,E,C,129,5
955056,R,K,F,C,Z,A,E,C,38,2
955284,R,C,H,C,K,A,H,E,465,4
955917,T,G,H,C,G,B,G,D,442,1
956523,U,F,H,D,C,C,G,E,449,3
956739,U,H,H,D,D,C,G,E,574,3
956982,T,H,H,D,D,C,G,D,379,1
957894,R,E,F,B,K,C,E,D,57,5
959499,S,E,G,C,M,C,E,D,499,5
960036,S,B,H,D,E,C,E,C,568,3
960783,U,C,E,D,B,D,E,C,712,4
961425,R,D,E,C,D,C,E,D,163,3
962100,R,E,H,B,O,A,E,D,205,3
964701,R,E,F,D,I,D,H,G,276,5
965295,S,D,G,B,N,A,B,A,187,2
966105,S,E,H,B,O,B,G,E,164,5
967035,S,H,J,C,I,C,G,E,658,2
967380,R,C,F,C,F,B,H,E,478,1
969714,S,A,F,C,I,B,G,E,133,2
970968,R,D,D,C,J,B,Z,Z,132,2
971142,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,2
971202,R,K,E,C,L,B,F,B,255,1
971265,U,K,K,D,B,D,Z,Z,271,2
971397,R,B,F,B,L,A,E,B,128,1
971541,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,3
971823,S,NULL,NULL,NULL,I,NULL,NULL,NULL,0,3
972714,R,G,B,C,G,A,C,A,107,2
974166,NULL,I,H,C,J,D,F,B,401,5
974805,R,K,F,B,G,B,E,B,127,2
975558,R,D,E,A,M,A,E,B,52,3
976290,R,K,D,B,N,NULL,F,D,9,4
976494,R,K,D,B,I,A,E,D,13,3
976755,U,D,A,C,K,C,E,C,63,5
976776,R,K,D,B,I,A,A,Z,37,3
976878,R,K,E,C,F,C,E,D,109,1
977541,S,K,E,D,C,D,G,C,332,4
978084,R,K,C,C,J,B,Z,Z,94,2
980589,R,C,D,B,M,A,Z,Z,34,3
980802,NULL,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,1
981501,T,K,F,C,C,B,E,C,180,3
981855,R,K,D,B,J,A,E,C,208,4
982452,R,K,D,C,L,B,E,C,102,2
983037,R,D,G,C,H,B,H,E,376,3
983304,R,K,E,C,Z,B,E,C,257,2
983787,R,E,E,D,F,C,E,C,114,4
984072,S,H,H,B,O,B,C,A,490,5
986238,R,E,C,C,Z,C,Z,Z,288,2
986547,U,F,G,C,N,B,E,D,336,5
990324,S,D,F,C,J,B,C,A,231,4
990933,U,F,H,C,I,C,G,D,625,5
991665,R,D,H,D,C,C,D,B,357,1
997356,T,G,B,A,P,A,H,C,127,3
997356,T,G,B,A,P,A,H,C,148,3
997692,R,D,E,C,I,B,E,B,123,1
997713,T,K,F,B,L,A,E,B,79,3
997866,R,D,D,B,M,A,E,B,284,4
998103,R,K,E,A,L,NULL,E,B,51,2
998142,R,K,G,C,D,B,E,B,87,1
1000866,R,A,C,D,B,D,F,B,164,3
1001031,T,B,F,C,C,C,G,C,543,1
1003434,R,K,E,D,C,A,Z,Z,118,1
1006503,S,D,H,C,M,B,E,C,183,4
1013319,U,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
1014045,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
1015116,NULL,K,H,B,N,A,H,E,135,2
1016505,T,E,F,C,J,B,F,A,166,2
1018110,R,F,D,C,Z,C,E,B,99,3
1018110,R,F,D,C,Z,C,E,B,84,3
1021371,S,K,G,B,O,A,H,C,505,2
1021650,T,K,D,C,G,B,E,B,149,1
1023504,U,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
1023708,R,A,F,B,N,A,G,D,214,3
1024296,T,C,F,C,J,A,G,D,137,4
1026183,R,C,E,C,J,C,E,C,45,4
1027770,S,D,H,C,G,B,F,H,227,1
1028214,S,H,F,C,J,B,D,A,605,2
1031994,R,F,C,C,G,C,H,G,271,3
1033866,R,C,H,C,J,C,G,D,363,1
1034550,S,J,J,C,G,B,G,E,457,1
1034619,U,J,J,C,M,B,G,E,205,4
1039596,R,E,D,D,G,C,E,B,472,4
1040445,T,E,F,B,Z,B,E,B,68,5
1042578,R,A,F,B,M,A,E,B,105,2
1055331,R,C,G,C,K,B,H,E,365,2
1064193,R,K,E,B,M,B,E,C,101,3
1065228,T,K,E,C,I,C,E,C,320,4
1066335,U,H,H,D,E,D,G,E,420,4
1066338,U,H,H,D,E,D,G,E,410,4
1078959,S,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
1083216,T,C,H,C,G,B,H,C,420,2
1085643,U,H,H,D,E,D,G,E,560,4
1085763,T,B,H,D,Z,C,G,D,621,5
1087413,S,F,G,B,P,A,D,A,299,5
1090893,R,B,E,D,F,D,H,G,101,4
1094061,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
1095294,R,D,C,D,G,D,E,B,123,2
1099635,S,C,K,C,J,B,F,C,241,2
1105620,U,I,H,C,H,C,G,E,197,1
1110210,T,K,G,B,K,A,G,C,135,1
1110834,R,K,F,C,H,B,E,C,66,4
1111248,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
1111269,S,F,F,C,N,C,G,C,317,3
1111455,R,H,H,D,B,D,G,E,618,4
1111605,S,H,H,C,L,B,D,A,906,3
1111629,U,J,J,C,E,B,G,E,458,1
1111671,S,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
1111674,S,G,H,C,H,B,G,E,492,1
1111764,R,K,E,B,M,B,E,B,100,3
1111767,T,B,G,B,L,B,H,C,351,2
1111809,R,K,D,C,Z,B,Z,Z,67,3
1111815,R,K,E,C,Z,B,Z,Z,65,2
1111821,R,A,E,C,D,C,Z,Z,115,1
1111830,R,A,F,B,M,A,E,B,131,2
1111839,R,A,E,B,H,B,E,B,83,1
1111863,R,B,F,B,L,A,E,B,127,3
1111869,R,K,D,C,G,B,D,A,44,1
1111875,T,B,G,C,J,B,E,B,170,3
1111881,R,F,G,C,E,B,G,C,226,2
1111890,R,B,G,C,G,C,E,B,232,2
1111908,R,K,F,C,H,B,Z,Z,182,1
1111923,R,A,F,C,E,B,E,B,231,1
1111935,R,B,F,D,C,D,Z,Z,279,4
1111959,R,A,E,D,B,D,E,B,170,1
1111962,T,F,E,D,G,C,H,D,224,4
1111965,R,K,G,C,H,B,Z,Z,197,1
1111974,R,E,C,C,B,C,F,B,234,2
1112016,S,H,H,B,N,A,G,C,142,5
1112046,R,D,C,C,H,B,E,B,100,1
1112052,S,F,D,A,P,A,G,C,83,4
1112070,R,B,C,B,L,A,E,B,32,5
1112082,T,E,E,B,N,A,G,C,103,5
1112094,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,2
1112109,R,D,C,C,I,C,E,B,31,4
1112115,R,K,D,C,E,B,E,B,86,1
1112121,R,A,E,B,J,A,E,B,39,3
1112127,R,A,A,C,L,B,C,A,32,3
1112130,T,E,E,B,L,A,A,A,82,4
1112169,R,K,C,B,H,B,Z,Z,0,4
1112175,T,B,F,B,K,A,E,B,72,4
1112184,T,G,E,C,J,B,E,B,167,3
1112205,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,5
1112223,NULL,H,H,C,E,B,G,E,467,3
1112232,T,C,G,D,A,D,E,C,185,2
1112244,R,C,E,D,C,C,E,C,201,3
1112250,R,A,E,C,C,C,Z,Z,189,1
1112262,T,B,G,C,I,B,G,D,227,2
1112283,R,D,F,C,E,A,E,C,185,1
1112292,R,A,F,B,N,A,G,D,269,3
1112301,T,C,H,C,G,B,H,C,377,2
1112307,T,B,F,C,C,B,E,C,210,1
1112313,T,A,F,D,B,C,E,C,255,2
1112319,R,D,F,B,J,A,E,C,154,1
1112331,R,B,G,C,G,B,E,C,246,1
1112352,R,D,D,C,J,C,E,C,179,3
1112358,T,A,E,C,I,A,E,C,159,2
1112370,R,A,F,C,J,B,E,C,136,2
1112403,R,B,F,C,Z,C,Z,Z,262,2
1112409,R,K,B,C,J,B,E,C,54,3
1112412,R,A,E,C,E,B,D,B,239,2
1112430,R,K,E,D,B,D,H,F,84,4
1112445,T,A,E,C,F,B,E,C,333,1
1112466,R,K,D,C,M,A,E,C,92,3
1112475,T,A,E,B,N,A,H,E,172,2
1112478,T,K,F,C,F,A,Z,Z,171,1
1112484,T,E,D,C,G,B,G,E,99,2
1112490,R,D,C,C,L,B,E,C,235,3
1112514,S,B,H,B,L,A,H,E,276,2
1112541,T,K,F,C,I,A,F,D,239,2
1112547,R,C,E,C,I,B,E,C,353,4
1112550,R,K,C,C,G,B,E,C,108,2
1112556,T,K,F,C,I,B,A,Z,343,3
1112556,T,K,F,C,I,B,A,Z,145,3
1112571,R,K,D,C,H,C,E,C,88,4
1112583,R,D,C,C,Z,D,E,C,63,1
1112592,R,A,G,D,D,C,E,C,239,1
1112595,T,B,D,B,F,A,E,C,177,1
1112613,NULL,A,F,D,E,C,Z,Z,136,2
1112616,R,A,E,C,E,B,E,C,182,2
1112631,R,A,E,C,E,B,E,C,140,1
1112640,R,C,F,C,Z,B,Z,Z,83,1
1112685,R,E,F,D,D,C,H,E,292,2
1112718,R,K,E,C,J,A,E,C,124,4
1112721,R,F,E,B,I,A,E,C,84,2
1112730,R,K,E,D,I,B,E,C,171,5
1112748,NULL,E,G,C,I,B,G,E,139,4
1112751,R,C,F,C,J,A,E,C,214,3
1112760,T,K,E,C,I,C,E,C,202,4
1112763,R,B,G,C,I,B,E,C,276,5
1112769,T,D,F,C,G,B,E,C,161,3
1112778,R,K,E,C,G,C,G,E,119,4
1112808,R,C,H,D,J,C,F,D,108,5
1112811,T,E,E,C,L,B,D,B,312,4
1112817,U,NULL,NULL,NULL,L,NULL,NULL,NULL,0,3
1112829,R,K,E,C,I,B,Z,Z,62,4
1112832,R,K,F,B,P,A,Z,Z,21,5
1112841,T,B,D,B,Z,A,G,E,0,3
1112841,R,B,D,B,Z,A,G,E,131,3
1112853,NULL,E,F,C,E,B,G,D,333,3
1112856,R,K,C,C,I,B,D,B,77,4
1112868,R,K,D,C,H,A,H,H,59,4
1112880,R,B,F,B,L,A,E,C,137,5
1112889,R,E,C,B,L,A,E,C,134,4
1112892,R,D,B,B,I,A,E,C,134,3
1112901,R,K,E,C,G,B,E,C,70,1
1112904,R,F,E,B,O,A,E,C,134,5
1112907,R,E,F,C,C,C,E,C,107,2
1112913,R,K,E,C,H,B,F,A,187,4
1112916,R,K,D,C,G,B,E,C,152,2
1112958,U,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
1112982,T,A,G,C,I,B,G,E,138,3
1113003,T,C,F,C,N,B,H,E,235,5
1113015,S,E,H,B,O,A,H,E,193,4
1113018,S,G,I,C,E,C,G,E,768,4
1113021,R,A,G,B,Z,A,E,C,90,2
1113024,S,B,H,B,M,A,H,E,377,4
1113033,NULL,E,E,C,I,B,E,C,205,4
1113036,R,A,F,C,L,B,E,C,91,4
1113063,R,K,D,D,J,B,E,C,77,4
1113096,R,C,E,C,Z,B,E,C,171,3
1113111,S,D,F,D,Z,D,G,E,114,4
1113114,U,C,H,C,E,B,G,D,600,2
1113117,U,H,H,D,E,D,G,E,411,4
1113120,U,H,H,D,E,D,G,E,645,4
1113135,S,E,H,C,Z,B,H,E,314,2
1113153,T,E,H,D,Z,D,G,D,0,4
1113159,T,K,F,C,C,B,E,C,103,2
1113165,R,K,D,C,K,B,D,B,65,4
1113171,T,B,H,D,Z,C,G,D,746,5
1113177,T,H,H,D,D,C,G,D,374,1
1113180,T,H,H,D,D,C,G,D,324,1
1113189,R,K,E,B,L,A,E,C,141,3
1113192,R,D,A,B,M,A,D,B,80,5
1113195,R,K,E,C,J,A,B,H,49,4
1113201,R,B,D,C,M,B,F,C,254,4
1113210,R,A,E,D,F,D,Z,Z,128,5
1113219,T,E,F,C,J,C,E,C,407,4
1113231,R,K,E,C,Z,A,E,C,67,4
1113237,R,A,C,C,Z,A,E,C,103,2
1113246,R,C,C,C,Z,A,D,B,70,1
1113249,R,K,D,C,C,C,F,C,103,3
1113258,U,G,I,C,N,B,G,E,340,5
1113261,U,G,I,C,K,B,G,E,502,4
1113264,S,D,H,C,C,C,H,E,398,3
1113273,U,I,I,D,L,C,G,E,275,5
1113318,R,B,A,C,J,B,Z,Z,35,4
1113369,R,B,D,B,M,A,E,C,43,5
1113375,R,E,D,B,K,B,F,D,79,5
1113384,R,E,E,C,K,D,E,D,61,5
1113414,R,C,F,A,P,A,E,D,34,5
1113417,R,D,F,A,Z,A,Z,Z,86,5
1113420,R,B,G,C,I,C,F,D,297,1
1113510,R,B,E,D,Z,NULL,E,C,0,4
1113528,NULL,K,G,B,Z,A,E,D,64,3
1113585,R,NULL,NULL,NULL,E,NULL,NULL,NULL,0,2
1113594,NULL,F,H,D,A,D,E,D,421,3
1113606,T,B,H,D,F,D,F,E,343,4
1113633,R,C,H,D,B,C,F,D,121,2
1113651,T,H,E,C,G,B,E,D,430,2
1113654,T,H,E,C,G,B,E,D,281,2
1113696,T,C,E,B,O,A,E,D,117,5
1113729,S,F,F,B,Q,A,E,D,90,3
1113783,S,H,H,C,L,B,D,A,937,3
1113792,S,E,F,B,N,A,E,D,379,4
1113795,S,E,F,B,N,A,E,D,186,4
1113834,S,G,H,C,O,B,D,A,375,5
1113858,U,H,H,C,Q,B,D,A,313,5
1113870,U,H,H,C,O,B,D,A,304,4
1113897,S,F,G,C,N,B,E,D,251,2
1113900,U,E,F,C,O,B,E,D,339,5
1113915,S,B,H,D,E,C,E,C,493,3
1113921,U,E,E,D,Z,C,E,D,451,5
1113921,U,E,E,D,Z,C,E,D,308,5
1113924,S,D,E,D,C,D,E,C,446,3
1113945,S,G,G,C,I,C,D,A,723,2
1113960,T,F,H,D,E,D,E,D,402,3
1113978,S,B,K,C,Q,NULL,E,C,27,3
1114002,S,G,F,B,Q,A,D,A,186,3
1114056,S,G,G,C,P,B,H,H,475,4
1114113,T,E,G,C,J,B,E,D,160,3
1114125,S,E,G,B,Q,A,D,C,70,5
1114128,R,K,F,C,D,B,D,B,134,3
1114137,S,H,H,C,O,B,D,A,528,4
1114155,R,C,B,B,C,C,Z,Z,58,3
1114164,R,G,F,B,O,A,E,D,140,5
1114167,T,G,F,B,N,A,E,D,113,5
1114266,R,K,D,D,J,C,E,C,137,5
1114269,R,A,E,B,I,A,F,A,0,1
1114308,U,E,H,B,N,A,D,A,118,4
1114335,R,E,D,B,J,A,F,D,168,1
1114341,R,D,E,C,H,C,E,C,123,3
1114347,R,D,F,B,M,A,E,C,185,2
1114353,T,E,E,C,O,B,E,C,331,3
1114383,R,B,C,C,H,B,F,D,35,3
1114392,R,K,E,B,G,B,E,C,60,1
1114404,R,D,K,C,H,B,F,D,82,1
1114410,R,G,F,C,G,C,E,C,380,3
1114440,R,E,C,C,I,C,E,C,45,4
1114491,S,E,C,A,Q,A,F,C,46,5
1114548,S,B,G,A,Q,A,C,A,92,5
1114665,T,F,F,C,I,B,B,A,491,3
1114695,S,K,F,B,L,B,G,D,90,2
1114746,R,F,E,B,M,A,H,G,67,2
1114761,R,A,E,C,L,B,H,G,195,4
1114773,R,E,E,C,G,D,H,G,96,4
1114815,R,E,E,B,L,A,H,G,152,4
1114827,R,D,F,C,K,B,H,G,232,3
1114866,R,A,F,B,N,A,C,A,129,3
1114947,T,E,G,B,M,B,H,E,238,4
1115019,S,E,I,C,K,C,G,E,193,2
1115052,NULL,NULL,NULL,NULL,D,NULL,NULL,NULL,0,2
1115073,U,D,H,D,J,C,D,B,738,3
1115100,S,H,J,C,M,B,F,B,473,2
1115136,R,F,F,C,K,B,Z,Z,339,2
1115196,R,K,H,C,F,B,G,D,388,1
1115199,S,NULL,NULL,NULL,I,NULL,NULL,NULL,0,3
1115232,S,J,J,C,O,B,G,E,665,4
1115253,S,J,J,C,O,B,G,E,378,4
1115283,NULL,H,H,C,K,B,G,E,323,2
1115286,U,H,H,C,G,B,G,E,674,1
1115295,R,D,H,C,K,B,G,D,233,2
1115325,T,G,F,C,G,B,G,D,313,1
1115358,R,G,C,D,C,C,G,D,156,1
1115361,R,A,G,C,I,C,G,D,360,2
1115382,T,E,F,C,I,B,A,F,453,3
1115430,R,K,H,C,I,C,G,D,254,1
1115439,S,C,D,B,O,A,G,E,6,5
1115448,S,A,G,C,K,C,G,E,331,5
1115457,T,K,D,D,A,C,E,C,241,1
1115463,R,C,H,C,D,C,G,D,0,1
1115472,R,D,H,C,K,B,G,D,196,3
1115517,S,C,E,B,P,A,G,C,78,5
1115520,S,C,E,B,P,A,G,C,0,5
1115523,R,K,F,B,M,B,E,B,0,4
1115538,S,E,E,B,M,A,G,C,85,3
1115556,T,G,C,C,J,B,H,C,143,3
1115559,R,A,E,B,K,A,Z,Z,0,2
1115598,R,K,F,B,M,A,E,B,0,2
1115613,T,E,E,C,H,B,G,D,0,1
1115634,U,G,G,C,J,B,H,D,820,2
1115655,T,K,F,C,F,B,E,B,150,1
1115658,T,K,F,C,F,B,E,B,272,1
1115661,NULL,D,H,C,H,B,H,C,240,2
1115670,S,NULL,NULL,NULL,Q,NULL,NULL,NULL,0,5
1115679,S,F,H,C,D,C,H,C,302,1
1115739,S,K,F,C,Z,B,H,H,218,1
1115739,S,K,F,C,Z,B,H,H,425,1
1115745,R,B,F,B,L,A,E,B,102,1
1115799,R,B,E,C,J,B,E,B,200,2
1115805,R,K,D,C,H,D,E,B,172,2
1115820,R,K,G,B,L,B,E,B,244,2
1115874,R,C,D,C,L,B,Z,Z,86,1
1115967,R,F,F,B,O,A,H,C,198,5
1116048,R,C,E,B,N,A,E,B,31,4
1116081,R,F,D,C,J,B,E,B,267,2
1116153,NULL,D,F,C,H,C,E,B,207,4
1116159,R,D,B,C,E,C,E,B,94,3
1116183,T,F,F,A,N,A,F,A,124,3
1116198,U,NULL,NULL,NULL,O,NULL,NULL,NULL,0,5
1116219,R,E,B,B,I,A,G,C,58,1
1116234,R,C,F,B,K,A,E,B,134,3
1116294,R,D,A,B,L,C,G,C,4,4
1116333,R,D,F,C,J,C,E,B,126,3
1116342,R,E,C,B,N,B,F,B,167,5
1116393,R,A,E,B,M,A,E,B,13,2
1116447,R,K,E,B,J,A,E,B,25,1
1116456,R,C,F,C,D,D,E,B,186,3
1116465,R,A,D,C,J,C,E,B,21,4
1116477,R,C,D,C,J,B,F,B,35,2
1116492,R,C,F,C,F,C,E,B,108,4
1116495,R,B,F,D,J,D,H,F,46,5
1116501,T,B,E,C,G,C,E,B,62,1
1116513,R,E,A,D,G,D,E,B,114,5
1116555,R,A,F,B,I,C,F,B,45,5
1116570,T,F,E,B,O,A,E,B,70,4
1116597,T,E,F,B,Z,B,E,B,84,5
1116609,R,K,C,B,F,B,E,C,30,3
1116615,T,C,E,C,J,B,E,C,0,4
1116624,R,K,D,B,K,A,E,C,23,3
1116648,R,K,D,B,I,B,F,D,23,4
1116651,R,A,C,B,I,B,E,C,17,3
1116654,R,A,D,C,C,B,H,H,18,2
1116669,R,D,F,C,F,B,F,D,65,3
1116669,R,D,F,C,F,B,F,D,66,3
1116705,T,F,F,C,F,D,E,C,145,5
1116756,R,B,A,B,L,A,F,B,106,4
1116774,R,A,C,B,Z,NULL,E,B,17,1
1116780,U,H,I,A,Q,A,E,A,17,4
1116786,U,J,J,D,D,D,F,B,439,3
1116801,R,K,E,C,G,C,E,B,79,1
1116822,R,K,D,C,J,B,Z,Z,95,2
1116849,R,B,E,C,M,B,C,A,62,2
1116864,R,E,E,B,L,A,E,B,0,2
1116906,R,K,C,C,N,C,Z,Z,65,5
1116912,R,K,D,B,M,A,E,B,83,2
1116930,T,K,F,C,J,B,G,C,194,3
1116969,T,B,F,C,K,B,E,B,70,4
1117005,R,K,C,C,L,B,B,D,56,3
1117029,R,A,D,D,G,D,Z,Z,161,1
1117035,S,A,F,C,I,B,G,C,629,2
1117041,R,K,F,C,K,C,E,C,63,3
1117050,R,K,C,C,D,C,E,C,180,1
1117062,S,K,G,C,L,A,G,E,23,4
1117122,R,A,F,B,O,A,E,B,92,3
1117149,R,A,E,B,J,B,E,B,27,4
1117149,R,A,E,B,J,B,E,B,47,4
1117155,R,A,D,D,G,D,Z,Z,10,5
1117254,R,B,F,D,C,D,Z,Z,118,4
1117266,R,K,D,B,L,A,Z,Z,40,2
1117269,R,K,G,D,C,D,G,D,454,4
1117272,T,C,F,D,A,D,E,C,352,3
1117278,R,E,H,B,Q,A,G,E,158,3
1117308,R,K,F,C,H,B,E,C,66,4
1117311,R,K,F,C,I,A,E,C,110,3
1117320,R,D,F,A,Z,A,Z,Z,49,5
1117323,T,K,G,C,K,A,E,C,152,1
1117344,U,E,E,D,Z,C,E,D,531,5
1117365,T,B,E,C,D,C,E,C,0,2
1117383,R,D,D,C,I,B,F,D,126,2
1117389,R,E,C,C,J,B,F,D,83,5
1117416,R,E,F,C,K,C,F,C,268,4
1117434,U,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
1117470,S,K,H,B,N,A,E,B,115,2
1117479,R,A,E,C,L,B,E,B,51,4
1117539,R,B,D,D,G,D,E,C,93,5
1117596,S,E,H,B,O,B,G,E,81,5
1117602,R,B,H,D,C,D,G,D,323,3
1117632,R,C,H,D,A,D,H,E,390,4
1117656,T,K,H,D,D,C,G,E,502,4
1117671,T,A,E,C,G,B,E,C,313,3
1117716,R,E,G,C,I,B,F,B,291,2
1117719,R,E,G,C,I,B,F,B,236,2
1117740,R,K,F,C,H,B,E,C,254,1
1117752,R,K,E,C,F,B,E,C,87,1
1117761,T,K,E,C,K,A,G,D,218,2
1117776,R,K,F,C,L,B,B,A,247,4
1117782,R,E,E,C,I,B,E,C,182,5
1117791,T,F,F,C,E,B,E,C,121,3
1117803,R,B,E,C,F,B,E,C,146,2
1117812,S,B,H,B,M,A,H,E,215,4
1117818,R,K,C,D,J,C,D,B,35,5
1117833,S,K,G,C,L,A,G,E,69,4
1117854,U,G,I,C,N,B,G,E,482,5
1117887,T,A,G,B,L,C,E,D,122,5
1117905,R,K,E,D,G,D,F,D,53,4
1117911,NULL,H,H,C,J,C,D,A,261,3
1117914,U,H,H,C,A,C,D,A,294,1
1117929,R,G,G,B,Z,A,E,D,260,1
1117932,S,F,K,C,L,B,E,D,432,4
1117950,R,C,D,C,L,B,E,C,177,4
1117971,T,F,E,C,J,B,Z,Z,414,2
1117983,T,E,E,C,O,B,E,C,167,3
1117995,R,E,E,B,N,A,H,F,203,3
1118040,S,F,G,B,M,B,C,A,219,3
1118058,R,C,H,C,H,C,G,D,495,1
1118121,S,G,F,A,M,A,G,C,74,3
1118148,T,F,F,A,P,A,G,C,91,5
1118151,T,E,D,B,M,A,E,B,99,2
1118196,R,B,E,B,J,B,E,B,29,2
1118226,T,B,E,C,G,C,E,B,183,1
1118241,T,K,K,B,Z,B,Z,Z,95,5
1118259,T,F,G,C,F,C,E,D,180,1
1118283,R,A,C,C,J,C,E,B,106,1
1118328,T,E,F,B,L,A,F,C,114,3
1118370,U,NULL,NULL,NULL,Q,NULL,NULL,NULL,0,5
1118394,R,K,D,C,K,B,F,C,14,5
1118466,R,A,E,C,M,B,E,B,153,4
1118601,S,I,J,B,P,B,G,E,268,5
1118811,NULL,E,E,B,P,A,C,A,61,5
