,ID,State,Subscription_End_Date,Expiring_Dollars,Expiring_Students,Subscription_Status,Renewal_Date,Metro_Code,Apple_Mac_Code,PC_Code,Poverty_Level_Code,Avg_Household_Income,Title_1_Code,Software_budget_per_head,Training_Budget_Per_head,Lunch_Program_Eligible_Students,Affluence_Indicator,Avg_Sell_price,Renew_delay,Days_group
4842,762567,Arizona,2017-06-30,3325,475,Renewed,2017-03-09,U,H,G,C,I,B,D,A,236.0,2.0,7.0,-113.0,2.0
4844,775605,New Mexico,2017-06-30,1680,240,Renewed,2017-05-08,R,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,5.0,7.0,-53.0,3.0
4849,774966,New Mexico,2017-06-30,4200,600,Renewed,2017-04-17,R,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,2.0,7.0,-74.0,3.0
4851,768702,Arizona,2017-06-30,2660,380,Renewed,2017-07-03,U,G,G,C,L,B,E,D,246.0,2.0,7.0,3.0,5.0
4852,768741,Arizona,2017-06-30,2688,384,Renewed,2017-07-03,U,G,G,C,L,B,E,D,236.0,2.0,7.0,3.0,5.0
4855,770910,Arizona,2017-06-30,1701,243,Renewed,2017-04-13,R,K,F,C,K,B,A,A,149.0,2.0,7.0,-78.0,3.0
4856,771975,Arizona,2017-06-30,3675,525,Renewed,2017-06-16,T,F,K,C,E,B,E,D,318.0,2.0,7.0,-14.0,4.0
4859,788097,California,2017-06-30,2450,350,Renewed,2017-06-29,U,J,J,D,K,D,D,A,62.0,4.0,7.0,-1.0,4.0
4865,784842,California,2017-06-30,1680,240,Renewed,2017-07-03,U,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,7.0,3.0,5.0
4867,778329,New Mexico,2017-06-30,1680,240,Renewed,2017-04-18,R,K,D,C,F,B,E,D,71.0,2.0,7.0,-73.0,3.0
4871,782295,Nevada,2017-06-30,2240,320,Renewed,2017-05-30,ZZ,D,G,B,K,A,F,E,194.0,1.0,7.0,-31.0,3.0
4872,782325,Nevada,2017-06-30,4130,590,Renewed,2017-05-30,T,D,G,B,L,A,F,E,241.0,2.0,7.0,-31.0,3.0
4873,782445,Nevada,2017-06-30,2219,317,Renewed,2017-05-30,T,D,G,B,O,A,F,E,68.0,3.0,7.0,-31.0,3.0
4874,805215,California,2017-06-30,1680,240,Renewed,2017-05-22,S,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,4.0,7.0,-39.0,3.0
4875,803835,California,2017-06-30,6125,875,Renewed,2017-07-03,U,F,A,B,M,A,E,D,598.0,1.0,7.0,3.0,5.0
4877,804114,California,2017-06-30,4200,600,Renewed,2017-07-03,S,H,H,C,J,C,A,A,550.0,5.0,7.0,3.0,5.0
4879,807207,California,2017-06-30,2450,350,Renewed,2017-07-05,S,H,F,C,M,B,D,A,388.0,5.0,7.0,5.0,5.0
4881,801438,California,2017-06-30,3710,530,Renewed,2017-04-05,U,H,H,B,N,A,D,A,660.0,3.0,7.0,-86.0,3.0
4882,802332,California,2017-06-30,1680,240,Renewed,2017-05-22,S,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,1.0,7.0,-39.0,3.0
4884,802038,California,2017-06-30,1680,240,Renewed,2017-06-19,S,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,4.0,7.0,-11.0,4.0
4888,802926,California,2017-06-30,1680,240,Renewed,2017-06-05,S,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,4.0,7.0,-25.0,4.0
4890,812808,California,2017-06-30,3850,550,Renewed,2017-03-28,S,H,H,C,H,C,D,A,730.0,5.0,7.0,-94.0,2.0
4897,799779,California,2017-06-30,3850,550,Renewed,2017-05-22,U,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,1.0,7.0,-39.0,3.0
4898,800109,California,2017-06-30,1960,280,Renewed,2017-05-22,U,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,4.0,7.0,-39.0,3.0
4899,797517,California,2017-06-30,1750,250,Renewed,2017-05-01,U,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,4.0,7.0,-60.0,3.0
4901,796854,California,2017-06-30,5544,792,Renewed,2017-04-05,U,H,H,C,E,B,D,A,645.0,1.0,7.0,-86.0,3.0
4904,795405,California,2017-06-30,1680,240,Renewed,2017-05-04,U,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,5.0,7.0,-57.0,3.0
4905,791880,California,2017-06-30,2310,330,Renewed,2017-04-18,S,E,C,C,N,C,E,D,269.0,5.0,7.0,-73.0,3.0
4907,791316,California,2017-06-30,2100,300,Renewed,2017-02-22,U,J,J,D,L,D,D,A,482.0,5.0,7.0,-128.0,2.0
4909,794538,California,2017-06-30,2100,300,Renewed,2017-05-08,U,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,4.0,7.0,-53.0,3.0
4910,793752,California,2017-06-30,2240,320,Renewed,2017-05-09,S,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,3.0,7.0,-52.0,3.0
4911,792645,California,2017-06-30,1680,240,Renewed,2017-05-01,S,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,5.0,7.0,-60.0,3.0
4926,711930,Texas,2017-06-30,3150,450,Renewed,2016-09-02,ZZ,B,H,C,L,B,G,E,449.0,4.0,7.0,-301.0,1.0
4927,703737,Texas,2017-06-30,5285,755,Renewed,2017-06-28,S,E,E,B,N,A,H,E,229.0,5.0,7.0,-2.0,4.0
4934,754344,Idaho,2017-06-30,1925,275,Renewed,2017-06-16,ZZ,K,F,C,F,B,F,D,153.0,1.0,7.0,-14.0,4.0
4938,750528,Idaho,2017-06-30,1820,260,Renewed,2017-06-28,T,B,F,C,J,B,E,C,131.0,1.0,7.0,-2.0,4.0
4942,747639,Wyoming,2017-06-30,1680,240,Renewed,2017-03-27,R,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,3.0,7.0,-95.0,2.0
4945,743982,Colorado,2017-06-30,1680,240,Renewed,2017-06-20,R,K,G,D,E,D,F,D,298.0,4.0,7.0,-10.0,4.0
4947,739938,Colorado,2017-06-30,1876,268,Renewed,2017-06-05,T,D,F,B,O,A,E,C,128.0,4.0,7.0,-25.0,4.0
4958,676542,Texas,2017-06-30,1680,240,Renewed,2017-07-03,R,B,C,D,G,D,E,C,112.0,5.0,7.0,3.0,5.0
4960,664329,Oklahoma,2017-06-30,1680,240,Renewed,2017-06-19,R,K,D,C,I,B,E,C,213.0,2.0,7.0,-11.0,4.0
4962,658806,Oklahoma,2017-06-30,2247,321,Renewed,2015-06-15,S,B,H,B,L,A,H,E,230.0,2.0,7.0,-746.0,11.0
4971,701394,Texas,2017-06-30,4025,575,Renewed,2017-07-05,R,C,E,C,G,A,H,G,359.0,4.0,7.0,5.0,5.0
4972,703257,Texas,2017-06-30,2926,418,Renewed,2017-06-28,R,A,H,B,Z,A,G,D,142.0,4.0,7.0,-2.0,4.0
4973,688998,Texas,2017-06-30,1960,280,Renewed,2017-05-15,R,D,D,B,O,A,E,C,76.0,5.0,7.0,-46.0,3.0
4974,686952,Texas,2017-06-30,2275,325,Renewed,2017-06-28,R,K,F,C,D,C,E,C,86.0,3.0,7.0,-2.0,4.0
4986,643149,Arkansas,2017-06-30,2450,350,Renewed,2017-03-16,T,D,E,C,F,C,G,E,272.0,1.0,7.0,-106.0,2.0
4989,647322,Arkansas,2017-06-30,2660,380,Renewed,2017-07-05,R,K,F,D,D,C,E,C,333.0,2.0,7.0,5.0,5.0
4997,655977,Oklahoma,2017-06-30,2695,385,Renewed,2017-06-07,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,-23.0,4.0
5011,631608,Louisiana,2017-06-30,3045,435,Renewed,2017-06-28,S,D,H,B,N,B,F,D,477.0,5.0,7.0,-2.0,4.0
5013,632100,Louisiana,2017-06-30,3220,460,Renewed,2017-06-28,S,D,H,B,Q,B,F,D,205.0,5.0,7.0,-2.0,4.0
5015,630951,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,R,H,I,C,G,B,G,E,241.0,3.0,7.0,0.0,5.0
5016,631029,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,S,H,I,C,I,B,G,E,309.0,4.0,7.0,0.0,5.0
5017,631080,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,S,H,I,C,M,B,G,E,267.0,5.0,7.0,0.0,5.0
5018,631116,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,T,H,I,C,F,B,G,E,394.0,3.0,7.0,0.0,5.0
5019,631167,Louisiana,2017-06-30,2555,365,Renewed,2017-06-30,S,H,I,C,J,B,G,E,392.0,4.0,7.0,0.0,5.0
5020,630072,Louisiana,2017-06-30,2380,340,Renewed,2017-06-30,U,H,I,C,B,B,G,E,329.0,2.0,7.0,0.0,5.0
5021,630132,Louisiana,2017-06-30,1680,240,Renewed,2017-05-16,U,ZZ,ZZ,ZZ,B,ZZ,ZZ,ZZ,0.0,1.0,7.0,-45.0,3.0
5022,630210,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,U,H,I,C,B,B,G,E,328.0,2.0,7.0,0.0,5.0
5023,630384,Louisiana,2017-06-30,2961,423,Renewed,2017-06-30,U,H,I,C,F,B,G,E,441.0,4.0,7.0,0.0,5.0
5024,630426,Louisiana,2017-06-30,3241,463,Renewed,2017-06-30,U,H,I,C,F,B,G,E,306.0,4.0,7.0,0.0,5.0
5025,630459,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,U,H,I,C,L,B,G,E,190.0,5.0,7.0,0.0,5.0
5026,630504,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,U,H,I,C,L,B,G,E,533.0,5.0,7.0,0.0,5.0
5027,630576,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,ZZ,H,I,C,O,B,G,E,436.0,5.0,7.0,0.0,5.0
5028,630672,Louisiana,2017-06-30,2541,363,Renewed,2017-06-30,T,H,I,C,H,B,G,E,264.0,4.0,7.0,0.0,5.0
5039,625590,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,S,F,H,C,O,B,G,E,676.0,5.0,7.0,-25.0,4.0
5040,625638,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,S,F,H,C,O,B,G,E,148.0,5.0,7.0,-25.0,4.0
5041,625704,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,-25.0,4.0
5042,625740,Louisiana,2017-06-30,2786,398,Renewed,2017-06-05,U,F,H,C,J,B,G,E,267.0,5.0,7.0,-25.0,4.0
5043,625794,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,S,F,H,C,L,B,G,E,378.0,4.0,7.0,-25.0,4.0
5044,623679,Louisiana,2017-06-30,3080,440,Renewed,2017-07-03,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,2.0,7.0,3.0,5.0
5045,625992,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,R,F,H,C,K,B,G,E,320.0,4.0,7.0,-25.0,4.0
5046,626235,Louisiana,2017-06-30,4200,600,Renewed,2017-05-30,R,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,1.0,7.0,-31.0,3.0
5048,556617,Illinois,2017-06-30,1680,240,Renewed,2017-03-24,S,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,5.0,7.0,-98.0,2.0
5049,560169,Illinois,2017-06-30,1925,275,Renewed,2017-04-26,T,F,G,C,F,C,F,B,194.0,1.0,7.0,-65.0,3.0
5051,564834,Illinois,2017-06-30,3913,559,Renewed,2017-05-02,T,H,D,C,H,C,E,B,317.0,2.0,7.0,-59.0,3.0
5053,570354,Missouri,2017-06-30,1680,240,Renewed,2017-05-15,S,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,7.0,-46.0,3.0
5055,584709,Missouri,2017-06-30,2555,365,Renewed,2017-06-27,T,K,F,C,H,C,Z,Z,183.0,1.0,7.0,-3.0,4.0
5056,575334,Missouri,2017-06-30,2380,340,Renewed,2017-07-03,T,B,E,C,E,B,E,B,206.0,1.0,7.0,3.0,5.0
5057,575475,Missouri,2017-06-30,1680,240,Renewed,2017-03-20,ZZ,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,1.0,7.0,-102.0,2.0
5061,595323,Kansas,2017-06-30,3255,465,Renewed,2017-06-19,R,D,F,B,M,A,E,B,162.0,4.0,7.0,-11.0,4.0
5062,592077,Kansas,2017-06-30,1680,240,Renewed,2017-07-05,T,D,G,C,J,B,F,C,220.0,2.0,7.0,5.0,5.0
5066,601311,Kansas,2017-06-30,2548,364,Renewed,2017-04-13,U,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,1.0,7.0,-78.0,3.0
5069,605076,Kansas,2017-06-30,1680,240,Renewed,2017-06-16,R,C,D,C,I,B,E,B,37.0,4.0,7.0,-14.0,4.0
5070,606426,Kansas,2017-06-30,1680,240,Renewed,2017-06-23,R,K,F,B,J,A,D,A,96.0,3.0,7.0,-7.0,4.0
5071,607428,Kansas,2017-06-30,1680,240,Renewed,2017-06-01,R,C,G,B,M,B,Z,Z,136.0,3.0,7.0,-29.0,4.0
5072,607572,Kansas,2017-06-30,1680,240,Renewed,2017-06-01,R,C,G,B,J,B,Z,Z,155.0,2.0,7.0,-29.0,4.0
5073,596505,Kansas,2017-06-30,3150,450,Renewed,2017-06-30,T,C,H,C,G,C,E,B,260.0,2.0,7.0,0.0,5.0
5074,596979,Kansas,2017-06-30,1680,240,Renewed,2017-06-27,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,-3.0,4.0
5075,599064,Kansas,2017-06-30,3031,433,Renewed,2017-07-03,R,A,F,B,N,A,E,B,67.0,3.0,7.0,3.0,5.0
5076,600474,Kansas,2017-06-30,1750,250,Renewed,2017-07-05,R,K,D,B,G,A,Z,Z,61.0,1.0,7.0,5.0,5.0
5078,625341,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,S,F,H,C,J,B,G,E,398.0,4.0,7.0,-25.0,4.0
5079,625401,Louisiana,2017-06-30,2856,408,Renewed,2017-06-28,R,D,H,B,E,B,F,D,354.0,2.0,7.0,-2.0,4.0
5080,625476,Louisiana,2017-06-30,2597,371,Renewed,2017-06-05,U,F,H,C,J,B,G,E,558.0,5.0,7.0,-25.0,4.0
5081,614322,Nebraska,2017-06-30,1680,240,Renewed,2017-06-19,R,D,D,B,M,B,Z,Z,40.0,4.0,7.0,-11.0,4.0
5082,614646,Nebraska,2017-06-30,1680,240,Renewed,2017-06-12,T,F,G,C,J,B,Z,Z,193.0,3.0,7.0,-18.0,4.0
5083,614703,Nebraska,2017-06-30,1680,240,Renewed,2017-06-12,T,F,G,C,J,B,Z,Z,198.0,3.0,7.0,-18.0,4.0
5084,508371,Montana,2017-06-30,3010,430,Renewed,2017-06-28,T,E,G,B,N,A,E,C,60.0,5.0,7.0,-2.0,4.0
5085,504315,North Dakota,2017-06-30,2289,327,Renewed,2017-06-08,S,E,G,B,O,B,G,C,109.0,5.0,7.0,-22.0,4.0
5086,506439,Montana,2017-06-30,1680,240,Renewed,2017-03-17,R,E,E,C,Z,C,E,C,133.0,3.0,7.0,-105.0,2.0
5087,517209,Illinois,2017-06-30,2940,420,Renewed,2017-06-30,R,B,F,B,O,A,G,C,123.0,3.0,7.0,0.0,5.0
5088,518772,Illinois,2017-06-30,2212,316,Renewed,2017-05-11,S,G,G,C,L,B,G,C,133.0,2.0,7.0,-50.0,3.0
5089,518868,Illinois,2017-06-30,2184,312,Renewed,2017-05-11,S,G,G,C,L,B,G,C,426.0,2.0,7.0,-50.0,3.0
5093,531030,Illinois,2017-06-30,2170,310,Renewed,2017-07-05,S,B,G,B,O,A,F,C,119.0,5.0,7.0,5.0,5.0
5094,528114,Illinois,2017-06-30,1680,240,Renewed,2017-06-13,R,K,D,B,L,A,F,B,72.0,3.0,7.0,-17.0,4.0
5098,549639,Illinois,2017-06-30,1680,240,Renewed,2017-06-28,S,A,F,B,J,A,D,A,103.0,1.0,7.0,-2.0,4.0
5099,549678,Illinois,2017-06-30,1680,240,Renewed,2017-06-07,S,D,G,C,J,B,H,C,155.0,1.0,7.0,-23.0,4.0
5100,549810,Illinois,2017-06-30,1680,240,Renewed,2017-06-07,S,D,G,C,J,B,H,C,272.0,1.0,7.0,-23.0,4.0
5101,550710,Illinois,2017-06-30,1680,240,Renewed,2017-07-03,U,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,7.0,3.0,5.0
5105,547845,Illinois,2017-06-30,3066,438,Renewed,2017-03-08,T,D,E,C,I,C,E,B,267.0,2.0,7.0,-114.0,2.0
5106,547914,Illinois,2017-06-30,4025,575,Renewed,2017-03-08,T,D,E,C,I,C,E,B,530.0,2.0,7.0,-114.0,2.0
5107,439362,Iowa,2017-06-30,2450,350,Renewed,2017-04-12,T,G,F,C,H,C,H,C,299.0,5.0,7.0,-79.0,3.0
5109,437787,Iowa,2017-06-30,1680,240,Renewed,2017-06-23,T,ZZ,ZZ,ZZ,N,ZZ,ZZ,ZZ,0.0,5.0,7.0,-7.0,4.0
5110,441885,Wisconsin,2017-06-30,1750,250,Renewed,2017-04-17,S,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,5.0,7.0,-74.0,3.0
5111,443889,Wisconsin,2017-06-30,1680,240,Renewed,2017-07-05,S,E,F,B,M,A,G,C,97.0,3.0,7.0,5.0,5.0
5112,444528,Wisconsin,2017-06-30,1680,240,Renewed,2017-06-14,R,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,7.0,-16.0,4.0
5118,464025,Wisconsin,2017-06-30,1680,240,Renewed,2017-06-12,T,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,2.0,7.0,-18.0,4.0
5119,461337,Wisconsin,2017-06-30,1680,240,Renewed,2016-07-12,R,K,F,B,I,B,E,B,167.0,1.0,7.0,-353.0,1.0
5121,465819,Wisconsin,2017-06-30,1680,240,Renewed,2017-06-29,ZZ,ZZ,ZZ,ZZ,D,ZZ,ZZ,ZZ,0.0,1.0,7.0,-1.0,4.0
5126,477288,Minnesota,2017-06-30,1680,240,Renewed,2017-06-05,R,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,7.0,-25.0,4.0
5129,489996,Minnesota,2017-06-30,2051,293,Renewed,2017-07-03,T,E,E,B,J,B,E,B,200.0,2.0,7.0,3.0,5.0
5130,488478,Minnesota,2017-06-30,2611,373,Renewed,2017-05-17,R,B,E,B,J,B,Z,Z,62.0,4.0,7.0,-44.0,3.0
5131,496095,South Dakota,2017-06-30,1680,240,Renewed,2017-06-20,R,D,E,B,L,A,E,B,30.0,2.0,7.0,-10.0,4.0
5133,500697,North Dakota,2017-06-30,2450,350,Renewed,2017-05-11,T,F,B,B,J,B,E,B,118.0,2.0,7.0,-50.0,3.0
5137,492522,Minnesota,2017-06-30,4025,575,Renewed,2017-06-13,T,H,K,B,K,A,H,D,175.0,2.0,7.0,-17.0,4.0
5138,493881,Minnesota,2017-06-30,6300,900,Renewed,2017-06-01,T,E,F,B,L,A,E,B,180.0,4.0,7.0,-29.0,4.0
5139,494436,South Dakota,2017-06-30,1680,240,Renewed,2017-06-26,R,A,D,B,I,B,E,B,51.0,3.0,7.0,-4.0,4.0
5141,293511,Kentucky,2017-06-30,1750,250,Renewed,2017-06-07,R,C,H,C,E,C,G,D,0.0,1.0,7.0,-23.0,4.0
5142,293595,Kentucky,2017-06-30,2450,350,Renewed,2017-06-07,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,-23.0,4.0
5156,287556,Kentucky,2017-06-30,3150,450,Renewed,2017-03-17,U,ZZ,ZZ,ZZ,K,ZZ,ZZ,ZZ,0.0,3.0,7.0,-105.0,2.0
5157,288354,Kentucky,2017-06-30,4900,700,Renewed,2017-04-25,T,G,G,C,I,B,G,D,327.0,1.0,7.0,-66.0,3.0
5158,285255,Kentucky,2017-06-30,1680,240,Renewed,2017-06-20,T,ZZ,ZZ,ZZ,N,ZZ,ZZ,ZZ,0.0,4.0,7.0,-10.0,4.0
5160,283842,Kentucky,2017-06-30,3311,473,Renewed,2017-07-05,ZZ,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,2.0,7.0,5.0,5.0
5161,280848,Mississippi,2017-06-30,8505,1215,Renewed,2017-06-16,T,D,G,C,C,C,G,D,501.0,2.0,7.0,-14.0,4.0
5162,282009,Kentucky,2017-06-30,8820,1260,Renewed,2017-07-05,R,B,H,C,J,B,G,D,721.0,2.0,7.0,5.0,5.0
5163,282138,Kentucky,2017-06-30,2625,375,Renewed,2017-07-05,R,B,H,C,K,B,G,D,186.0,2.0,7.0,5.0,5.0
5164,279495,Mississippi,2017-06-30,3668,524,Renewed,2017-06-21,R,K,E,D,B,D,E,C,632.0,1.0,7.0,-9.0,4.0
5166,275427,Mississippi,2017-06-30,4340,620,Renewed,2017-07-03,T,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,2.0,7.0,3.0,5.0
5167,278199,Mississippi,2017-06-30,3920,560,Renewed,2017-06-15,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,-15.0,4.0
5171,336726,Ohio,2017-06-30,1967,281,Renewed,2017-07-03,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,3.0,5.0
5173,338427,Ohio,2017-06-30,2240,320,Renewed,2017-07-03,U,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,2.0,7.0,3.0,5.0
5175,337536,Ohio,2017-06-30,1680,240,Renewed,2017-07-03,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,1.0,7.0,3.0,5.0
5176,338034,Ohio,2017-06-30,2296,328,Renewed,2017-03-20,U,H,H,D,A,D,F,B,374.0,1.0,7.0,-102.0,2.0
5180,315627,Ohio,2017-06-30,1680,240,Renewed,2017-03-20,S,H,E,B,N,A,H,D,89.0,4.0,7.0,-102.0,2.0
5181,315684,Ohio,2017-06-30,1743,249,Renewed,2017-03-20,S,H,E,B,N,A,H,D,161.0,4.0,7.0,-102.0,2.0
5182,315789,Ohio,2017-06-30,1757,251,Renewed,2017-03-20,S,H,E,B,N,A,H,D,108.0,4.0,7.0,-102.0,2.0
5184,312384,Ohio,2017-06-30,6006,858,Renewed,2017-06-29,T,A,F,C,F,C,E,B,628.0,3.0,7.0,-1.0,4.0
5191,304467,Ohio,2017-06-30,1680,240,Renewed,2017-07-05,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,2.0,7.0,5.0,5.0
5193,305946,Ohio,2017-06-30,1925,275,Renewed,2017-07-05,U,ZZ,ZZ,ZZ,D,ZZ,ZZ,ZZ,0.0,2.0,7.0,5.0,5.0
5195,302085,Ohio,2017-06-30,2100,300,Renewed,2017-06-14,S,K,E,B,J,B,G,C,134.0,2.0,7.0,-16.0,4.0
5198,303063,Ohio,2017-06-30,2625,375,Renewed,2017-03-16,R,G,G,B,L,B,E,B,0.0,3.0,7.0,-106.0,2.0
5199,404958,Michigan,2017-06-30,3220,460,Renewed,2017-07-05,U,F,H,C,I,C,F,B,163.0,4.0,7.0,5.0,5.0
5201,399339,Michigan,2017-06-30,1680,240,Renewed,2017-07-05,U,G,H,C,C,C,H,C,364.0,1.0,7.0,5.0,5.0
5203,399855,Michigan,2017-06-30,2800,400,Renewed,2017-04-24,T,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,7.0,-67.0,3.0
5204,400632,Michigan,2017-06-30,1960,280,Renewed,2017-07-03,T,D,F,C,I,B,E,B,280.0,1.0,7.0,3.0,5.0
5206,401979,Michigan,2017-06-30,4795,685,Renewed,2017-07-03,R,F,G,C,H,B,H,C,375.0,1.0,7.0,3.0,5.0
5207,402432,Michigan,2017-06-30,1680,240,Renewed,2017-03-28,T,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,7.0,-94.0,2.0
5212,433041,Iowa,2017-06-30,1680,240,Renewed,2015-07-09,R,G,C,B,H,A,E,B,131.0,1.0,7.0,-722.0,11.0
5214,435246,Iowa,2017-06-30,1680,240,Renewed,2017-06-13,R,F,F,B,N,A,H,C,92.0,4.0,7.0,-17.0,4.0
5215,428850,Iowa,2017-06-30,1680,240,Renewed,2013-06-28,R,E,A,B,K,A,E,B,92.0,2.0,7.0,-1463.0,11.0
5219,411147,Michigan,2017-06-30,2240,320,Renewed,2017-07-03,R,C,F,C,L,A,E,A,233.0,2.0,7.0,3.0,5.0
5222,415446,Michigan,2017-06-30,2135,305,Renewed,2017-06-30,S,E,G,B,L,A,Z,Z,81.0,1.0,7.0,0.0,5.0
5224,372816,Indiana,2017-06-30,1680,240,Renewed,2017-06-15,U,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,7.0,-15.0,4.0
5225,373131,Indiana,2017-06-30,1925,275,Renewed,2017-05-23,R,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,7.0,-38.0,3.0
5226,370524,Indiana,2017-06-30,3150,450,Renewed,2017-06-27,R,A,D,C,G,B,Z,Z,262.0,2.0,7.0,-3.0,4.0
5228,371415,Indiana,2017-06-30,2380,340,Renewed,2017-03-13,T,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,7.0,-109.0,2.0
5229,372027,Indiana,2017-06-30,1680,240,Renewed,2017-05-31,T,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,3.0,7.0,-30.0,3.0
5231,368028,Indiana,2017-06-30,2870,410,Renewed,2017-06-12,T,E,F,C,J,B,G,C,296.0,2.0,7.0,-18.0,4.0
5232,366321,Indiana,2017-06-30,1680,240,Renewed,2017-06-12,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,7.0,-18.0,4.0
5234,367098,Indiana,2017-06-30,1680,240,Renewed,2017-06-12,S,ZZ,ZZ,ZZ,N,ZZ,ZZ,ZZ,0.0,4.0,7.0,-18.0,4.0
5235,367665,Indiana,2017-06-30,3325,475,Renewed,2017-07-05,R,E,F,C,H,B,E,B,405.0,2.0,7.0,5.0,5.0
5237,361860,Indiana,2017-06-30,2800,400,Renewed,2017-06-28,R,D,H,C,I,B,G,A,676.0,1.0,7.0,-2.0,4.0
5238,361965,Indiana,2017-06-30,1680,240,Renewed,2017-05-15,R,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,2.0,7.0,-46.0,3.0
5241,365151,Indiana,2017-06-30,1925,275,Renewed,2017-06-22,T,E,G,B,Z,A,H,B,110.0,1.0,7.0,-8.0,4.0
5242,365556,Indiana,2017-06-30,1680,240,Renewed,2017-06-20,R,B,G,B,J,B,Z,Z,312.0,2.0,7.0,-10.0,4.0
5243,365637,Indiana,2017-06-30,3500,500,Renewed,2017-04-19,R,B,H,B,N,A,C,E,171.0,4.0,7.0,-72.0,3.0
5246,355023,Indiana,2017-06-30,2198,314,Renewed,2017-05-11,S,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,5.0,7.0,-50.0,3.0
